Name,Type,Ingredients,Price
FRESH,Face Masks,"Oryza Sativa (Rice) Starch, Sodium Bicarbon- ate, Citric Acid, Disodium Lauryl Sulfosuccinate, Cocamidopropyl Betaine, Fragrance, Hydrated Silica, Maltodextrin, Monosodium Citrate, Limonene, Daucus Carota Sativa (Carrot) Juice, Citrus Limon (Lemon) Peel Powder, Citrus Aurantium Dulcis (Orange) Peel Powder, Tocopheryl Acetate, Tocopherol, Sodium Chloride, PEG-150, Magnesium Aspartate, Zinc Gluconate, Pan- thenol, Sodium Hyaluronate, Water, Linalool, Citral, Benzyl Salicylate.

Packette 2: Oryza Sativa (Rice) Starch, Ascorbic Acid, Hydrated Silica.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$40.00 
SEPHORA COLLECTION,Face Masks,"-Pineapple Extract of Natural Origin: Full of enzymes, pineapple restores radiance to dull skin.

Water, Butylene Glycol, Glycerin, Betaine, 1,2-Hexanediol, Hydroxyacetophenone, Xanthan Gum, Glycosyl Trehalose, Sodium Polyglutamate, Sodium Polyglutamate C",$6.00 
SEPHORA COLLECTION,Face Masks,"-Magnesium Aspartate, Zinc Gluconate, and Copper Gluconate Complex: Protect against free radicals; leave skin refreshed, more toned, and less tired-looking.
-Sea Fennel Extract: Unifies and illuminates the complexion; restores the skin's radiance, thanks ",$20.00 
INNISFREE,Face Masks,"-Jeju Green Tea Extract: Replenishes hydration.

Water / Aqua / Eau, Butylene Glycol, Propanediol, Glycerin, Dimethicone, Betaine, Trisiloxane, Hydrogenated Poly(C6-14 Olefin), 1,2-Hexanediol, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Cros",$20.00 
SEPHORA COLLECTION,Face Masks,"-Avocado: Nurtures and comforts.
-Lotus: Helps hydrate and brighten.

Avocado Mask:
Aqua (Water), Butylene Glycol, Glycerin, Glyceryl Glucoside, Alcohol, Diglycerin, Phenoxyethanol, Caprylyl Glycol, Xanthan Gum, Ethylhexylglycerin, Hydrolyzed Jojoba Ester",$12.00 
ESTÉE LAUDER,Face Masks,"Water, Butylene Glycol, Dimethicone, Squalane, Biosaccharide Gum - 1, Pentylene Glycol, Hypnea Musciformis (Algae) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Gellidiela Acerosa (Algae) Extract, Lactobacillus Ferment, Acetyl Hexapeptide-8, Bifida Ferment Lysate, Caffeine, Sucrose, Sodium Hyaluronate, Acetyl Glucosamine, Hydrolyzed Yeast Protein, Trehalose, Algae Extract, Palmitoyl Oligopeptide, Anthemis Nobilis (Chamomile), Sorbitol, Saccharide Isomerate, Carbomer, Glyceryl Polymethacrylate, Hydrogenated Lecithin, Tocopheryl Acetate, Peg-8, Tromethamine, Sodium Chloride, Disodium Edta, Chlorphenesin, Phenoxyethanol .",$75.00 
FOREO,Face Masks,"-Charcoal: Draws out impurities for clean, healthy-looking skin.
-Snow Lotus: Helps soothe skin while minimizing the appearance of pores.

Water, Butylene Glycol, Methylpropanediol, Hamamelis Virginiana (Witch Hazel) Extract, Charcoal Powder, Chrysanthemu",$19.99 
SEPHORA COLLECTION,Face Masks,"-Aloe Vera Oil: Known to sooth and nourish the skin.

Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Polyglyceryl-10 Dioleate, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Polyisobutene, Polyglyceryl-2 Sesquicaprylate, Hydrogenated C6-14 Olefin ",$6.00 
BOSCIA,Face Masks,"Luminizing Black Mask:
Water, Polyvinyl Alcohol, Hamamelis Virginiana (Witch Hazel) Water, Glycereth-26, Butylene Glycol, Glycerin, Pentylene Glycol, Montmorillonite, Polysorbate 20, Acrylates/Palmeth-25 Acrylate Copolymer, Acrylates Copolymer, Lonicera Japonica (Honeysuckle) Flower Extract, Xanthan Gum, Ascorbyl Glucoside, Lonicera Caprifolium (Honeysuckle) Flower Extract, Diglycerin, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Pinus Pinaster Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Charcoal Powder, Iron Oxides (CI 77499).

Green Tea Oil-Control Mask:
Water, Polyvinyl Alcohol, Polysorbate 20, PPG-20 Methyl Glucose Ether, Butylene Glycol, Lactobacillus Ferment, Glycerin, Glycereth-26, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Montmorillonite, Silica, Menthyl Lactate, Caprylyl Glycol, 1,2-Hexanediol, Camellia Oleifera Leaf Extract, Potassium Hydroxide, Cucumis Sativus (Cucumber) Fruit Extract, Melia Azadirachta Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Arctium Majus Root Extract, Ocimum Sanctum Leaf Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Jasminum Officinale (Jasmine) Oil, Triethoxycaprylylsilane, Aloe Barbadensis Leaf Juice, Citrus Aurantium Dulcis (Orange) Peel Oil, Maltodextrin, Leuconostoc/Radish Root Ferment Filtrate, Carbomer, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Titanium Dioxide (CI 77891), Mica (CI 77019), Chromium Hydroxide Green (CI 77289).

Sake Bright White Mask:
Water, PPG-20 Methyl Glucose Ether, Polyvinyl Alcohol, Glycerin, Polysorbate 20, Polysorbate 60, Sorbitol, Montmorillonite, Pentylene Glycol, Caprylyl Glycol, 1,2-Hexanediol, Hydroxyacetophenone, Panthenol, Acrylates/C10-30 Alkyl Acrylate Copolymer, Silica, Acrylates Copolymer, Potassium Hydroxide, Butylene Glycol, Dictyopteris Membranacea Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Camellia Sinensis Leaf Extract, Sodium Ascorbyl Phosphate, Caprylic/Capric Triglyceride, Epilobium Angustifolium Flower/Leaf/Stem Extract, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Eugenia Caryophyllus (Clove) Leaf, Citric Acid, Rice Ferment Filtrate (Sake), Carbomer, Salicornia Herbacea Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Titanium Dioxide (CI 77891), Mica (CI 77019).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$18.00 
BOSCIA,Face Masks,"Charcoal Pore Pudding Black:
Water, Diglycerin, Glycerin, Corn Starch, Talc, Kaolin, Montmorillonite, Acrylates Copolymer, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyacetophenone, Charcoal Powder, Polysorbate 20, PVP, Butylene Glycol, Pelargonium Graveolens Flower Oil, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Iron Oxides (CI 77499), Titanium Dioxide (CI 77891).

White Charcoal Pore Pudding:
Water, Diglycerin, Glycerin, Corn Starch, Montmorillonite, Kaolin, Talc, Ethylhexylglycerin, Hydroxyacetophenone, Polysorbate 20, Acrylates Copolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Kappaphycus Alvarezii Extract, Butylene Glycol, PVP, Pelargonium Graveolens Flower Oil, Simmondsia Chinensis (Jojoba) Seed Extract, Sodium Hyaluronate, Sea Water, Caprylic/Capric Triglyceride, Epilobium Angustifolium Flower/Leaf/Stem Extract, Charcoal Powder, Salicornia Herbacea Extract, Titanium Dioxide (CI 77891).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$38.00 
BELIF,Face Masks,"-Sebum Control Complex: Clarifying and soothing antioxidants rosehip, apple mint, and eucalyptus help to clarify pores and reduce sebum.
-Moringa Oil Extract: Powerful antioxidant known for its detoxifying and anti-bacterial properties.

Water, Cellulose,",$36.00 
OMOROVICZA,Face Masks,"-Salicylic Acid (Beta Hydroxy Acid): Exfoliates the surface of the skin leaving it smooth and soft; supports natural cell renewal and improves pigmentation issues.
-Sand Lily: Visibly reduces the size of dark spots by inhibiting the production of melanin.",$120.00 
DIOR,Face Masks,#NAME?,$69.00 
GLAMGLOW,Face Masks,"-Hydration Reservoir Complex: Helps to hydrate skin.

Water, Glycerin, Gelatin, Sodium Polyacrylate, Vaccinium Myrtillus Fruit Extract, Trehalose, Tartaric Acid, Lactic Acid, Allantoin, Ethylhexylglycerin, Triethylhexanoin, Polyglyceryl-10 Myristate, Cell",$14.00 
PROACTIV,Face Masks,"-Kaolin Clay: Absorbs excess oil and draws out pore-clogging impurities.
-Avocado Oil: Helps with dry skin, uneven skin tone, and overall skin moisturization.
-Virgin Cucumber Oil: Helps with skin tone by brightening.

Kaolin (Amazonian White Clay and min",$38.00 
PETER THOMAS ROTH,Face Masks,"-Hungarian Thermal Water: Bubbling up from the earth’s crust 1,000 meters below Hungary’s Carpathian Valley, this ancient, mineral-rich water helps nourish and hydrate the look of skin with vital nutrients.
-Botanical Blend (Natural Oils, Butters, and",$60.00 
BOBBI BROWN,Face Masks,"Water, Kaolin, Bentonite, Butylene Glycol, Glycerin, Charcoal Powder, Algae Extract, Polygonum Cuspidatum Root Extract, Saccharomyces Lysate Extract, Rosmarinus Officinalis (Rosemary), Lavandula Angustifolia (Lavender) Oil, Citrus Grandis (Grapefruit) Peel Oil, Laminaria Saccharina Extract, Sodium Hyaluronate, Caprylyl Glycol, Methyldihydrojasmonate, Hexylene Glycol, Xanthan Gum, Citral, Linalool, Limonene, Phenoxyethanol",$54.00 
CLARINS,Face Masks,"-Organic Green Banana and Lemon Thyme: Promote firmness and elasticity.
-Palmitoyl Glycine: Visibly reduces stress lines and wrinkles.
-Acerola Seed Extract: Revives radiance.
-Jojoba, Mimosa, and Sunflower Wax: Nourish and comfort the skin.

Water, Glyce",$77.00 
FRESH,Face Masks,"Water, Glycerin, Rice Ferment Filtrate (Sake), Caprylic/Capric Triglyceride, Pentylene Glycol, Sodium Polyacrylate, Betaine, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Vitis Vinif- era (Grape) Seed Oil, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate, Adenosine, Tocopheryl Ac- etate, Tocopherol, Ethylhexyl Palmitate, Poloxamer 407, Butylene Glycol, Parfum (Fragrance), Hydrogenated Lecithin, Menthoxypropanediol, Maltodextrin, Silica, CI 77891 (Titanium Dioxide), Trihydroxystearin, Hydroxyethylcellulose, Disodium EDTA, Sodium Citrate, Caprylyl Glycol, Citric Acid, Caramel, Hexylene Glycol, Potassium Sorbate, BHT, Biotin, Phenoxyethanol, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$92.00 
DR. JART+,Face Masks,"-Vitamin K3 (menadione): Comfortably restores sensitive skin with a soothing effect.
-Guava Leaf Extract: Rich in antioxidant vitamins that provide a protective, regeneration effect.
-Aloe Vera Leaf Extract: Provides an excellent cooling and soothing bene",$12.00 
INNISFREE,Face Masks,"-Green Barley Vinegar: Fermented Green Barley Extracts that help brighten and refine the appearance of the skin with three naturally exfoliating AHAs.
-Glycolic Acid, Salicylic Acid, and Cellulose: Exfoliates dead skin cells for a smoother appearance.

Wa",$15.00 
FOREO,Face Masks,"Water, Methylpropanediol, Niacinamide, Rosa Centifolia Flower Water, Caffeine, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Allantoin, Panthenol, Synthetic Fluorphlogopite,1,2-Hexanediol, Sodium Polyacrylate, Hydroxyacetophenone, Chlorphenesin, Butylene Glycol, Parfum/Fragrance, Titanium Dioxide (CI 77891).",$19.99 
LANCÔME,Face Masks,"-Hyaluronic Acid
-Rose Water
-Acacia Honey
-Sweet Almond Oil

Water, Glycerin, Niacinamide, Dipropylene Glycol, Alcohol Denat., Dimethicone, Butylene Glycol, Mel / Honey, Peg-8, Peg/Ppg/Polybutylene Glycol-8/5/3 Glycerin, Prunus Amygdalus Dulcis Oil / Swe",$35.00 
REN CLEAN SKINCARE,Face Masks,"Lavendula Angustifolia (Lavender) Flower Water, Kaolin (French Clay), Cetearyl Alcohol (Source Coconut oil), Cetearyl Glucoside ( Source Corn), Spirulina Platensis Powder, Lactic Acid (Source Wheat), Sodium Hydroxymethylglycinate (Source Amino Acid), Phenoxyethanol (Source Aromatic Ether), Lavandula Angustifolia (Lavender) Oil, Callitris Intratropica (Blue Cypress) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Limonene, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$42.00 
LANCÔME,Face Masks,"-Salicylic Acid: Smooths skin texture and reduces the appearance of pores.
-Rose Water: Soothes skin.
-Meadowsweet Extract: Known for its purifying properties.

Water, Alcohol Denat., Propanediol, Sodium, Carboxymethyl Starch, Glycerin, Honey, Ci 14700/Re",$39.00 
SEPHORA COLLECTION,Face Masks,"-Grapefruit Seed Extract and Vitamin E: Brighten and provide antioxidants.

Water, Talc, Alcohol Denat., Polyvinyl Alcohol, Kaolin, Glycerin, Propylene Glycol, Bentonite, PEG-7 Glyceryl Cocoate, Butylene Glycol, Gluconolactone, Sodium Gluconate, Fragrance",$20.00 
FOREO,Face Masks,"-Manuka Honey: Fights signs of aging.
-Allantoin: Has soothing properties.

Aqua/Water/Eau, Butylene Glycol, Glycerin, Honey Extract, 1,2-Hexanediol, Diethoxyethyl Succinate, Hydroxyacetophenone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copol",$19.99 
DR. JART+,Face Masks,"-Vitamin E (Tocopherol): Visibly tightens pores, reduces shine, and purifies skin.
-Pore Minimizing Botanical Complex: Purifies pores and diminishes shine to aid in pore care.

STEP 01 Super Booster:
Cetyl Ethylhexanoate, PEG-8 Glyceryl Isostearate, Algin",$12.00 
BOSCIA,Face Masks,"-Activated Charcoal: Absorbs impurities and excess oil, detoxifies, and exfoliates to refine the appearance of pores.
-Calcium Montmorillonite Clay: Absorbs excess oil, impurities, and toxins, gently exfoliates dead skin cells, and minimizes the appearanc",$34.00 
PETER THOMAS ROTH,Face Masks,"Water, Cocamidopropyl Betaine, Cetyl Alcohol, Methyl Perfluorobutyl Ether, Methylperfluoroisobutyl Ether, Caprylic/Capric Triglyceride, Glycerin, Glyceryl Stearate, Peg-100 Stearate, Propanediol, Sodium Chloride, Sodium Polyacrylate, Ceramide Np, Gossypium Herbaceum (Cotton) Seed Extract, Althaea Officinalis Root Extract, Sodium Hyaluronate, Potassium Cocoyl Glycinate, Xanthan Gum, Perfluorohe Xane, Potassium Cocoate, Cocamidopropyl Dimethylamine, Sodium Glycolate, Perfluoroperhydrophenanthrene, Perfluorodecalin, Sodium Hydroxide, Perfluorodimethylcyclohexane, Mica, Propylene Glycol, Saccharide Isomerate, Butylene Glycol, Citric Acid, Sodium Citrate, Potassium Sorbate, Sodium Benzoate, Sorbic Acid, Ethylhexylglycerin, Phenoxyethanol, Blue 1 (CI 42090).",$52.00 
EVE LOM,Face Masks,"-Liposome Encapsulated Retinol: A safe, non-irritating vitamin A complex that helps to reduce existing lines while simultaneously stimulating collagen production to guard against future lines and wrinkles.

Water (Aqua), Glycerin, Niacinamide, Pentylene G",$60.00 
DIOR,Face Masks,#NAME?,$69.00 
PRIMERA,Face Masks,"-Sugar Apple Seed Extract: Smoothing.
-Natural Cureplex™: Soothes and refreshes.

Water, Glycerin, Cetyl Ethylhexanoate, Butylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Dimethicone, Glyceryl Stearate, Hydrogenated Vegetable Oil, Sorbitan Sesqu",$6.00 
DR ROEBUCK'S,Face Masks,"-Red Algae: Hydrates and protects skin with vitamins and minerals.
-Hyaluronic Acid: Supports the body’s natural moisture retention.
-Aloe Vera and Chamomile: Provide healing and anti-inflammatory properties to help soothe and calm skin.

Aloe Barbadens",$28.00 
PRIMERA,Face Masks,"-Flaxseed Extract: Purifying and clarifying.
-Natural Cureplex™: Soothes and refreshes.

Water, Butylene Glycol, Glycerin, Alcohol, Trehalose, Propanediol, 1,2-Hexanediol, Xanthan Gum, Polyglyceryl-10 Laurate, Glyceryl Caprylate, Carbomer, Centella Asia",$6.00 
KIEHL'S SINCE 1851,Face Masks,"Aqua/Water, Glycerin, Methylpropanediol, Ceratonia Siliqua Gum/Carob Gum, Cocos Nucifera Fruit Extract/Coconut Fruit Extract, Hexylene Glycol, Carrageenan, Polysorbate 60, Propanediol, Allantoin, Xanthan Gum, Hydroxyacetophenone, Copaiba Officinalis/Balsam Copaiba Resin, Sucrose, Potassium Chloride, Ricinus Communis Seed Oil/Castor Seed Oil, Calcium Lactate, Chlorphenesin, CI 77492/Iron Oxides, Carapa GuaianensisSeed Oil, Vaccinium Angustifolium Fruit Extract/Blueberry Fruit Extract, Punica Granatum Fruit Extract, Rubus Fruticosus Fruit Extract/Blackberry FruitExtract, Butylene Glycol, Disodium EDTA, Caprylhydroxamic Acid, Sodium Polyacrylate, Pentaclethra Macroloba Seed Oil, Aloe Barbadensis LeafExtract, Black Strap Powder, Ammonium Sulfate, Acetic Acid, Triethoxycaprylylsilane, 1, 2-Hexanediol, Phenoxyethanol, Maltodextrin, Ethylhexylglycerin.",$32.00 
SEPHORA COLLECTION,Face Masks,"-Sapphire Extract: Smooths tired-looking skin.

Aqua (Water), Butylene Glycol, Lecithin, Rice Ferment Filtrate (Sake), PEG-40 Hydrogenated Castor Oil, 1,2-Hexanediol, Hydroxyacetophenone, Sodium Polyacrylate, Phenoxyethanol, Parfum (Fragrance), Glycosyl T",$6.00 
ALPHA-H,Face Masks,"-15% Glycolic Acid: Speeds up cell renewal process, removes unwanted dead cell build up and increases stimulation in the connective tissue.
-5% Lactic Acid: Promotes removal of dead skin cells at the surface of the skin. Reduces the appearance of hyperpig",$60.00 
ALGENIST,Face Masks,"Water, Butylene Glycol, Dimethicone, Glycerin, Isohexadecane, Ammonium Acryloyldimethyltaurate/VP Copolymer, Algae Exopolysaccharides, Porphyridium Cruentum Extract, Rhizobian Gum, Sea Water (Maris Aqua), Enteromorpha Compressa Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lenti) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Beta-Glucan, 1,2-Hexanediol, Magnesium Aspartate, Zinc Gluconate, Chondrus Crispus Extract, Copper Gluconate, Sodium Hyaluronate Crosspolymer, Sodium Lactate, Disodium EDTA, Sodium PCA, Sodium Hydroxide, Propanediol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Pentylene Glycol, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Fragrance (Parfum), Benzyl Benzoate, Butylphenyl Methylpropional, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Blue 1 (CI 42090).",$48.00 
SEPHORA COLLECTION,Face Masks,"-100% cotton fiber.
-Cotton Extract from natural origin.
-Reflecting Pigments.

Water, Glycerin, Ethylhexyl Stearate, Methylpropanediol, Caprylic/Capric Triglyceride, Niacinamide, Xylitylglucoside, PEG-450, CI 77891 (Titanium Dioxide), Anhydroxylitol, Cet",$6.00 
FOREO,Face Masks,"-Coconut Oil: Nurtures skin.
-Coconut Water: Hydrates skin.

Aqua/Water/Eau, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Cocos Nucifera Water, Cocos Nucifera Oil, 1,2-Hexanediol, Polyglyceryl-3 Methylglucose Distearate, Hydroxyacetophenone, P",$19.99 
