Name,Type,Ingredients,Price
MURAD,Treatments,"-Cannabis: Also known as hemp seed oil; restores softness and moisture.
-Niacinamide, Wild Indigo, and Caffeine: Visibly re-invigorate tone while reducing under-eye puffiness and dark circles.
-Neuropeptide: Relaxes the appearance of expression lines.
-Pa",$89.00 
THE INKEY LIST,Treatments,"-Bakuchiol 1%: Naturally plant derived, this ingredient helps to target the signs of aging.
-Squalane: Provides lightweight hydration.
-Sacha Inchi Oil: Nourishes the skin with omega-3.

Water (Aqua), Squalane, Glycerin, Propanediol, Plukenetia Volubilis ",$9.99 
BELIF,Treatments,"-Rosemary: Detoxifies skin, leaving it smooth, soft, and clear.

Water, Dipropylene Glycol, Glycerin, 1,2-Hexanediol, Rosmarinus Officinalis (Rosemary) Extract, Centella Asiatica Extract, Lavandula Angustifolia (Lavender) Extract, Salvia Officinalis(Sage)",$42.00 
TATA HARPER,Treatments,"-Peptides from Spanish Lavender: Help minimize the look of lines and wrinkles.
-Dual Weight Hyaluronic Acid: Hydrates skin while helping minimize the look of wrinkles.
-Natural Sugar Polymers from Larch Tree: Smooth and soften skin texture.

Aloe Barbaden",$120.00 
DIOR,Treatments,"Aqua (Water), Glycerin, Pentylene Glycol, Sorbitol, Phenoxyethanol, Ppg-26-Buteth-26, Algin, Peg-40 Hydrogenated Castor Oil, Parfum (Fragrance), Ammonium Acryloyldimethyltaurate/Vp Copolymer, Tetrasodium Edta, Polyvinyl Alcohol, Avena Sativa (Oat) Kernel Extract, Sodium Citrate, Xanthan Gum, Citric Acid, Cellulose Gum, Adenosine, Sodium Dilauramidoglutamide Lysine, Sodium Tocopheryl Phosphate, Camellia Sinensis Leaf Extract, Maltodextrin, Iris Florentina Root Extract, Aspalathus Linearis Leaf Extract, Bht, Ci 19140 (Yellow 5), Ci 14700 (Red 4), Ci 42090 (Blue 1), Tocopherol.",$95.00 
SUPERGOOP!,Treatments,"-Homosalate 8%, Octisalate 4%, Avobenzone 3%, and Octocrylene 2%: Deliver broad-spectrum sun protection.

Purified Water, Cyclomethicone, Isostearyl Neopentanoate, Glycerin, Ceteareth–20, Polypropylene, Cetearyl Alcohol, Xanthan Gum, d-Panthenol, Octano",$42.00 
CLINIQUE,Treatments,"-Thermal Active Technology: Helps loosen dirt to unclog pores.
-Potent Blend of Salicylic Acid and Glucosamine: Clears away dead surface skin cells to prevent future blackheads.
-Diatomaceous Earth, Bamboo Powder, and Pumice: Exfoliate and resurface skin�",$29.00 
KORRES,Treatments,"-Meno-Reverse Technology: A natural peptide blend derived from artichokes that is clinically proven to restore the skin look and feel to pre-menopausal levels.
-White Pine: Derived from the oldest living trees in Europe, KORRES’ proprietary ingredient p",$78.00 
CAUDALIE,Treatments,"-Grape Seed Polyphenols: Provides antioxidant protection, and prevents oil from oxidizing, preventing blackheads.
-Complex of Essential Oils with Carrier Oils (Spearmint, Geranium, Lemongrass, Lavender, Rosemary, and Lemon Balm): 100 percent natural, non-",$39.00 
PERRICONE MD,Treatments,"-Vitamin C Ester: Brightens and smooths.
-Tocotrienols: Soothe and condition.
-Ferulic Acid: Contains potent antioxidant and brightening benefits.
-Beta-glucan and Sodium Hyaluronate: Help repair and hydrate.

Water, Tetrahexyldecyl Ascorbate, Caprylyl Me",$69.00 
FIRST AID BEAUTY,Treatments,"-Salicylic Acid 2%: Helps treat and prevent breakouts and unclog pores.
-Natural Kaolin Clay: Helps absorb impurities and purify the skin.
-Evermat: A blend powered by the enantia chlorantha plant that helps reduce sebum, minimize the appearance of pores,",$30.00 
GUERLAIN,Treatments,"-Hydronoctine Complex: A unique blend of eight ingredients glycyrrhetinic acid, oryzanol, tocopheryl linoleate, tocopheryl acetate, sodium lactate, sodium hyaluronate, ginkgo biloba, and glycoproteins that work together to reduce the signs of fatigue.
-Gi",$29.50 
DR. DENNIS GROSS SKINCARE,Treatments,"-Niacinamide (B3): Supports lipid barrier function to retain moisture and improve the look of fine lines and wrinkles; this naturally occurring vitamin helps reduce the appearance of redness, breakouts, and enlarged pores.
-Ashwagandha: Helps skin adapt t",$74.00 
PROACTIV,Treatments,"Water, Ethoxydiglycol, Cyclopentasiloxane, Methylpropanediol, Steareth-2, Cyclohexasiloxane, Steareth-21, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Propylene Glycol, Ppg-1 Trideceth-6, Panthenol, Allantoin, Diazolidinyl Urea, Methylparaben, Propylparaben, Fragrance.",$20.00 
MARIO BADESCU,Treatments,"Water, Glycerin, Triethanolamine, Sodium Laureth Sulfate, Propylene Glycol, Isopropyl Alcohol, Salicylic Acid, Dimethicone, Aloe Barbadensis Leaf Juice, Chamomilla Recutita (Matricaria) Flower Extract, Thymus Vulgaris (Thyme) Leaf Extract, Sodium Hyaluronate, Carbomer, Parfum (Fragrance), Diazolidinyl Urea, Methylparaben, Propylparaben, Benzyl Benzoate, Benzyl Salicylate, Eugenol, Linalool.",$15.00 
NATURALLY SERIOUS,Treatments,"-Colloidal Oatmeal: Calms the look of skin and helps lock in moisture.
-Antimicrobial Probiotics: Work to restore skin’s natural balance.
-Sodium PCA and Trehalose: Exceptionally hydrate and condition the look of skin.
-Pomegranate Enzyme works: Natural",$38.00 
VOLITION BEAUTY,Treatments,"-Strawberry Fruit and Seed Extract: Help brighten dull skin, unclog pores, and remove excess oil.
-Kakadu Plum: Helps reinforce luminosity and reduce appearance of redness.
-Hyaluronic Acid: Promotes skin elasticity for plump, hydrated skin.

Water, Cucum",$42.00 
DIOR,Treatments,"Aqua (Water), Butylene Glycol, Glycerin, Caprylic/Capric/Succinic Triglyceride, Alcohol, Polymethylsilsesquioxane, Maltitol, Peg-60 Hydrogenated Castor Oil, Phenoxyethanol, Peg-32, Peg-8, Decyloxazolidinone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Peg-7 Glyceryl Cocoate, Tetrasodium Edta, Parfum (Fragrance), Malva Sylvestris (Mallow) Extract, Hibiscus Sabdariffa Flower Extract, Faex (Yeast Extract), Sodium Hydroxide, Lecithin, Squalane, Pyrus Cydonia Seed Extract, Alcaligenes Polysaccharides, Dimethylmethoxy Chromanol, Adenosine, Xanthan Gum, Sorbitol, Biosaccharide Gum-1, Sodium Metabisulfite, Sodium Tocopheryl Phosphate, Algin, Aframomum Angustifolium Seed Extract, Butylphenyl Methylpropional, Polyvinyl Alcohol, Limonene, Haberlea Rhodopensis Leaf Extract, Benzyl Alcohol, Citric Acid, Cellulose Gum, Ethylhexylglycerin, Alpha-Isomethyl Ionone, Geraniol, Lilium Candidum Bulb Extract, Phaeodactylum Tricornutum Extract, Dehydroacetic Acid, Bht, Tocopherol.",$100.00 
FARSÁLI,Treatments,"-Hyaluronic Acid: Revitalizes and replenishes the skin’s outer layers with moisture and helps plump the skin, improving the appearance of fine lines and wrinkles.
-AcquaCell: Combines watermelon rind extract, lentil fruit extract, and apple extract to g",$22.00 
KATE SOMERVILLE,Treatments,"-Peptide Complex and Ceramides: Relieve the look of redness and irritation while working to support skin’s protective barrier.
-Ginger Root Extract: Helps reduce the appearance of redness.
-Tasmannia Lanceolata Fruit Extract: Works to calm skin.

Aqua/W",$85.00 
ALGENIST,Treatments,"Water, Dimethicone, Isododecane, Glycerin, Butylene Glycol, Polysilicone-11, Isohexadecane, Pentylene Glycol, Algae Exopolysaccharides, Chlorella Protothecoides, Plantago Lanceolata Leaf Extract, Darutoside, Polygonum Bistorta Root Extract, Nannochloropsis Oculata Extract, Albizia Julibrissin Bark Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, N-Hydroxysuccinimide, Chrysin, Mica, Adenosine, Ammonium Polyacryloyldimethyl Taurate, Polysorbate 20, Polysorbate 80, Pullulan, Tocopheryl Acetate, Steareth-20, Disodium EDTA, Chlorhexidine Digluconate, Citric Acid, Sodium Hydroxide, Xanthan Gum, Ethylhexylglycerin, Hexylene Glycol, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.",$70.00 
SEPHORA COLLECTION,Treatments,,$23.00 
CLINIQUE,Treatments,"-Vitamin C: A powerful vitamin to fight the visible signs of aging.

Water, Ascorbic Acid, Glycerin, Dimethicone, Squalane, Butylene Glycol, Dipropylene Glycol, Acetyl Glucosamine, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract",$20.00 
BELIF,Treatments,"-Cedrol: Helps boost skin elasticity and firmness.
-Winter Aster: Helps support a healthy complexion.
-Water Pennywort: Soothes skin.

Aqua (Water), Glycerin, Dipropylene Glycol, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, Glyceryl Polymethacrylate, Dimet",$65.00 
FARSÁLI,Treatments,"-Vitamin C: Helps brighten skin.
-Poria Cocos Extract: Provides antioxidant and skin-soothing properties.
-Cucumber Extract: Provides antioxidant and skin-conditioning properties.

Water, Methyl Methacrylate Crosspolymer, Dimethicone, Propanediol, Glyceri",$22.00 
SK-II,Treatments,"-Pitera™: A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to enhance skin cell renewal.
-Radical New Age Complex (Hydrolyzed Soy Protein and Yeast Proteins): Creates the appearance of lengthwise and crosswi",$199.00 
SEPHORA COLLECTION,Treatments,,$18.00 
FRESH,Treatments,"Water, Glycerin, Butylene Glycol, Pentylene Glycol, Jojoba Oil PEG-150 Esters, Methyl Gluceth-20, PEG-6 Caprylic/Capric Glycerides, Acacia Senegal Gum, PEG-40 Hydrogenated Castor Oil, Lycium Chinense Fruit Extract, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Litchi Chinensis Seed Extract, Acetyl Tetrapeptide-5, Tocopheryl Acetate, Tocopherol, Polymethylsilsesquioxane, Carbomer, PEG-150, Sorbitol, Sodium Hydroxide, Parfum (Fragrance), Rhizobian Gum, Maltodextrin, Algin, Xanthan Gum, Adenosine, Polyvinyl Alcohol, Cellulose Gum, Citric Acid, Sodium Metabisulfite, Diamond Powder, Sodium Benzoate, Potassium Sorbate, Hydroxyethylcellulose, Sodium Citrate, Biotin, Phenoxyethanol, Linalool, Citronellol, Geraniol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$72.00 
IT COSMETICS,Treatments,"-Peptides: Help reduce the appearance of wrinkles for the look of smoother, firmer skin.
-Collagen: Supports the appearance of elasticity for a youthfully smooth complexion.
-Hyaluronic Acid: Locks in moisture for a plumped appearance that minimizes the l",$58.00 
PROACTIV,Treatments,"Water, Dimethicone, Cyclopentasiloxane, Glycereth-26, Glycerin, Cyclohexasiloxane, PEG-80 Sorbitan Laurate, Dimethiconol, Polyacrylate-13, Panthenol, Aloe Barbadensis Leaf Juice, Butyrospermum Parkii (Shea) Butter, Camellia Sinensis Leaf Extract, Polyisobutene, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Bisabolol, Polysorbate 20, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Lactic Acid, Phenoxyethanol, Fragrance.",$35.00 
KATE SOMERVILLE,Treatments,"-Salicylic Acid 2%: Diminishes the appearance of acne and blemishes.
-Retinol: Helps smooth the look of skin texture and even the look of skin tone.
-Sea Water, Brown Seaweed, and Green Microalgae: Help balance the skin’s microbiome.
-Sodium PCA and Sod",$58.00 
REN CLEAN SKINCARE,Treatments,"Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Cetearyl Olivate, Glycine Soja (Soybean) Oil, Phospholipids, Alcohol, Sorbitan Olivate, Lactose, Inulin, Vaccinium Vitis-Idaea Seed Oil, Lactic Acid, Arnica Montana Flower Extract, Algae Extract, Sodium Citrate, Sodium Hyaluronate, Tocopherol, Xanthan Gum, Lactis Proteinum (Milk Protein), Alpha-Glucan Oligosaccharide, Phenoxyethanol, Aster Maritima/Tripolium Extract, Sodium Hydroxymethylglycinate, Sodium Carboxymethyl Betaglucan, Rumex Occidentalis Extract, Citrus Aurantium Amara (Bitter Orange) Flower Water Extract, Laminaria Ochroleuca Extract, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Geraniol, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$52.00 
DR. BARBARA STURM,Treatments,"-Extracts from Poria Cocos and Beta-Glucan: Help support skin barrier function.
- Plankton Extract: Helps reduce the appearance of fine lines and wrinkles.
- Senna Alata Extract: Supports the skin’s natural reparative process.

Aqua/Water/Eau, Butylene ",$310.00 
FARSÁLI,Treatments,"Calophyllum Tacamahaca Seed oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$39.00 
