Name,Type,Ingredients,Price
ORIGINS,Clean skin care,"Water\Aqua\Eau, Butylene Glycol, Dicaprylyl Carbonate, Silica, Glycerin, Niacinamide, Isopropyl Isostearate, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Limonene, Linalool, Citral, Butyrospermum Parkii (Shea Butter), Simmondsia Chinensis (Jojoba) Butter, Hydroxyethyl Ure, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Trehalose, Cucumis Sativus (Cucumber) Fruit Extract, Panax Ginseng (Ginseng) Root Extract, Sodium Polyaspartate, Tocopheryl Acetate, Sodium Pca, Helianthus Annuus (Sunflower) Seedcake, Sorbitol, Caffeine, Linoleic Acid, Ophiopogon Japonicus Root Extract, Squalane, Sodium Hyaluronate, Ppg-15 Stearyl Ether, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Hydroxyacetophenone, Carbomer, Caprylyl Glycol, Xanthan Gum, Sodium Hydroxide, Ethylhexylglycerin, Disodium Edta, Phenoxyethanol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$30.00 
BIOSSANCE,Clean skin care,"-Tetrahexyldecyl Ascorbate: Visibly brightens with an oil-soluble, stable form of vitamin C.
-Squalane: 100 percent sugar cane derived, it weightlessly locks in essential moisture.
-Chios Crystal Oil: Helps revitalize skin’s appearance and improve the l",$88.00 
FARMACY,Clean skin care,"Glycerin, Diglycerin, Polyglyceryl-10 Stearate, Echinacea Purpurea Root Extract, Honey Extract, Propolis Extract, Royal Jelly Extract, Panthenol, Vanillyl Butyl Ether, Allantoin, Zingiber Officinale (Ginger) Root Extract, Aroma (Flavor)*, Hippophae Rhamnoides Oil, Phenoxyethanol, Water. *Natural Flavor.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$56.00 
FRESH,Clean skin care,"-Black Tea Complex (Kombucha, Black Tea Extract, Blackberry Leaf Extract, and Lychee Seed Extract): Proven to inhibit damaging free radicals and helps to improve skin elasticity.
-Noni Fruit Juice: Known to retain and increase moisture, improving the appe",$68.00 
GLOW RECIPE,Clean skin care,"-Pineapple Juice: Help create a bright, smooth, and hydrated skin.
-Vitamin C: Brightens and provides antioxidants.
-Chamomile: Calms and soothes skin, creating a gentle formula for sensitive skin.

Ananas Sativus (Pineapple) Fruit Extract, Butylene Glyco",$49.00 
FIRST AID BEAUTY,Clean skin care,"-Colloidal Oatmeal: Helps calm and relieve dry or distressed skin.
-Shea Butter: Helps moisturize and support the skin barrier.
-Avocado Oil: Hydrates, nurtures, and visibly softens skin.

Water/Aqua/Eau, Glyceryl Stearate Se, Glycerin, Caprylic/Capric Tr",$26.00 
BIOSSANCE,Clean skin care,"-Squalane: Locks in essential moisture.

Squalane + Phyto-Retinol Serum:
Water, Squalane, Niacinamide, Sodium Acrylates Copolymer, Bakuchiol, Sodium Hyaluronate, Rosa Canina Fruit Oil, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Biosaccharide Gum-1, ",$58.00 
WISHFUL,Clean skin care,"-Papaya Fruit Extract: Smooths skin and increases clarity for a radiant glow.
-Pineapple Fruit Extract: Gently exfoliates, reduces the look of dark spots, and soothes skin.
-BHA and AHA: Exfoliates dead skin cells, reduces the look of dark spots, and smoo",$21.00 
FIRST AID BEAUTY,Clean skin care,"-Colloidal Oatmeal: Helps soothe and protect dry or distressed skin.
-Wild Oats: Help soothe and relieve irritated skin.
-Propolis Extract: A honey derivative that helps nurture and renew skin's appearance.

Water, Glycerin, Glycereth-26, Squalane, Sorbit",$22.00 
FRESH,Clean skin care,"Isononyl Isononanoate, C10-30 Cholesterol/Lanosterol Esters, Bis-Diglyceryl Polyacyladipate-2, Cera Microcristallina (Microcrystalline Wax), Polybutene, Ethylene/Propylene/Styrene Copolymer, Glyceryl Behenate/Eicosadio- ate, Prunus Armeniaca (Apricot) Kernel Oil, Butylene/Ethylene/Styrene Copoly- mer, Fragrance, Ribes Nigrum (Black Currant) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Mel Extract (Honey Extract), Sucrose Tetrastearate Triacetate, Caramel, Tocopherol, Ascorbyl Palmitate, Silica Silylate, BHT, Ammonium Gly- cyrrhizate, Polyglyceryl-2 Triisostearate, Vanillin, Aqua (Water), CI 77492 (Iron Oxides), CI 77491 (Iron Oxides), Trimethylolpropane Triisostearate, CI 77499 (Iron Oxides), Propyl Gallate, Phenoxyethanol, Limonene, Linalool, Citral, Benzyl Alcohol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$18.00 
TATCHA,Clean skin care,"-Japanese Beautyberry: Helps protect vitamin C from degradation caused by UV assault, to support youthful radiance and is rich in polyphenols and antioxidants.
-Mild Fruit AHA (Derived fromApple, Grapefruit, Orange, Lemon, Lime, Hawthorn, and Jujube): Sup",$68.00 
TATCHA,Clean skin care,"-Rice germ oil: Absorbs effortlessly to nourish, soothe, and moisturize without leaving skin greasy. A natural source of vitamin E, polyphenols, and squalene.
-Okinawa Red Algae: Captures water to replenish the natural moisture reservoir and increases the",$12.00 
GLOW RECIPE,Clean skin care,"-Watermelon: Soothes irritated skin, hydrates, and delivers essential vitamins and amino acids.
-Hyaluronic acid: Hydrates skin by holding up to 1,000 times its weight in moisture.
-Hibuscus Flower AHA: Gently smooths the look of texture, softens, and hyd",$28.00 
KORRES,Clean skin care,"-Greek Yoghurt: Delivers a soothing super dose of pre and probiotics to nurture the skin.
-Amaranth Seed Extract and Honeysuckle: Provide soothing, calming comfort to the skin.

Aqua/Water/Eau, Sodium Cocoyl Isethionate, Coco-Betaine, Cetearyl Alcohol, Di",$26.00 
ORIGINS,Clean skin care,"-Reishi: Known as the “Mushroom of Immortality,” Reishi has been used in Traditional Chinese Medicine to help improve overall health and promote longevity. It’s also known to possess powerful skin-soothing properties to help calm, comfort, and reduc",$35.00 
TATCHA,Clean skin care,"-Thin Layers of Silk (Fibroin, Sericin, and Silk Powder): Keep skin smooth and glowing all day.
-Anti-pollution Natural Actives: Fight immediate attack from environmental stressors and help support the skin’s barrier function to act against future attac",$52.00 
BIOSSANCE,Clean skin care,"-Bakuchiol: Plant-based retinol alternative.
-Hyaluronic Acid: Moisturizes and binds water to the skin.
-Squalane: Hydrates and locks in essential moisture.

Water, Squalane, Niacinamide, Sodium Acrylates Copolymer, Bakuchiol, Sodium Hyaluronate, Rosa Can",$72.00 
OLEHENRIKSEN,Clean skin care,"Water, Glycolic Acid, Hamamelis Virginiana (Witch Hazel) Water, Lactic Acid, Sodium Hydroxide, Polysorbate 20, Phenoxyethanol, Fragrance, Phytic Acid, Ethylhexylglycerin, Glycerin, Chamomilla Recutita (Matricaria) Flower Extract, Citrus Limon (Lemon) Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Saccharum Officinarum (Sugar Cane) Extract, Santalum Album (Sandalwood) Extract, Benzoic Acid, Leuconostoc/Radish Root Ferment Filtrate, Tocopherol, Citral, Limonene, Linalool.",$16.00 
HERBIVORE,Clean skin care,"Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$30.00 
BIOSSANCE,Clean skin care,"-Probiotic (Lactococcus Ferment Lysate): Supports moisture barrier and skin’s natural renewal process.
-Ginger Extract: Visibly reduces redness and irritation.
-Red Seaweed: Calms the look of stressed skin.

Water, Squalane, Glycerin, Dimethicone, Penty",$52.00 
JOSIE MARAN,Clean skin care,"-100 Percent Pure Argan Oil: Nature's richest source of essential fatty acids to address the loss of firmness and richly nourish the skin.
-Shea Butter: Hydrates and moisturizes the skin.
-Avocado Oil: Helps address damaged and dry skin.
-White Tea Extrac",$36.00 
FRESH,Clean skin care,"Sucrose, Propylene Glycol Dicaprylate/Dicaprate, PEG-7 Glyceryl Cocoate, Stearalkonium Hectorite, Fragaria Vesca (Strawberry) Fruit Extract, Euphorbia Cerifera (Candelilla) Wax, Mangifera Indica (Mango) Seed Butter, Propylene Carbonate, Parfum (Fragrance), Limonene, Limnanthes Alba (Meadowfoam) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Domestica Seed Oil, Fructose, Glucose, Tocopheryl Acetate, Caramel, Glycerin, Aqua (Water), Potassium Sorbate, BHT, Citral.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$62.00 
