Name,Type,Ingredients,Price
PERRICONE MD,Moisturizers,"Water, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Isohexadecane, Bisabolol, Tetrahexyldecyl Ascorbate, Phenoxyethanol, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate. Potassium Sorbate, Xanthan Gum, Hydrogenated Phosphatidylcholine, Thioctic Acid, Astaxanthin.",$69.00 
BIOSSANCE,Moisturizers,"-100% Sugarcane-Derived Squalane: Hydrates, soothes redness, maintains hydration, and leaves the skin feeling exceptionally soft.

100% Squalane Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formal",$32.00 
KATE SOMERVILLE,Moisturizers,#NAME?,$65.00 
DERMALOGICA,Moisturizers,"Water, Dimethicone, Glycerin, Propanediol, Polymethylsilsesquioxane, Albizia Julibrissin Bark Extract, Dimethicone/PEG-10/15 Crosspolymer, Sodium Chloride, Evodia Rutaecarpa Fruit Extract, Lavandula Hybrida Abrial Herb Oil, Tocopheryl Acetate, Terminalia Ferdinandiana Fruit Extract, Caprylhydroxamic Acid, Trisodium Ethylenediamine Disuccinate, Tamarindus Indica Seed Polysaccharide, Dipropylene Glycol, Lavandula Angustifolia (Lavender) Flower Extract, Ethylhexylglycerin, Fusanus Spicatus Wood Oil, Pogostemon Cablin Leaf Oil, Sodium Citrate, PEG-10 Dimethicone, Hexanediol, Polyurethane Crosspolymer-1, Limonene, Tocopherol, Citric Acid, Linalool, Phenoxyethanol.",$82.00 
KIEHL'S SINCE 1851,Moisturizers,"-Tamanu Botanical Oil: Helps to reduce the appearance of daily damage as well as replenish and soothe skin. 
-Sunflower Botanical Oil: Helps to strengthen skin’s barrier; also known to improve skin smoothness, texture, and hydration. 
-Ginger Root Essen",$50.00 
MARC JACOBS BEAUTY,Moisturizers,"Ananas Sativus (Pineapple) Fruit Water, Water, Glycerin, Propanediol, Dipropylene Glycol, Dimethicone, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, C14-22 Alcohols, 1,2-Hexanediol, Hydrogenated Polyisobutene, Glyceryl Stearate, Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C12-20 Alkyl Glucoside, Phenoxyethanol, Peg-100 Stearate, Isohexadecane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Dimethiconol, Opuntia Coccinellifera Flower Extract, Xanthan Gum, Tocopheryl Acetate, Potassium Hydroxide, Polysorbate 80, Ethylhexylglycerin, Hydrogenated Lecithin, Mica, Fragrance, Sorbitan Oleate, Sodium Hyaluronate, Glucose, Selenicereus Megalanthus Fruit Extract, Bromelain, Averrhoa Carambola Fruit Extract, Tin Oxide, Titanium Dioxide (Ci 77891), Yellow 5 (Ci 19140).",$59.00 
VOLITION BEAUTY,Moisturizers,#NAME?,$55.00 
ESTÉE LAUDER,Moisturizers,"Octisalate 5.00% , Avobenzone 3.00% , Homosalate 2.00%Ingredients: Water\Aqua\Eau , Butyloctyl Salicylate , Polyester-8 , Petrolatum , Butylene Glycol , Cetyl Ricinoleate , Octyldodecyl Myristate , Steareth-21 , Steareth-2 , Caprylic/Capric/Myristic/Stearic Triglyceride , Di-C12-15 Alkyl Fumarate , Dimethicone , Psidium Guajava (Guava) Fruit Extract , Gentiana Lutea (Gentian) Root Extract , Polygonum Cuspidatum Root Extract , Hordeum Vulgare (Barley) Extract\Extrait D'Orge , Laminaria Ochroleuca Extract , Triticum Vulgare (Wheat) Germ Extract , Fumaria Officinalis Flower/Leaf/Stem Extract , Citrus Medica Limonum (Lemon) Fruit Extract , Hydrolyzed Rice Bran Extract , Hydrolyzed Rice Extract , Artemia Extract , Rosmarinus Officinalis (Rosemary) Leaf Extract , Vitis Vinifera (Grape) Seed Extract , Stearyl Alcohol , Butyrospermum Parkii (Shea Butter) , Thermus Thermophillus Ferment , Sorbitan Olivate , Caffeine , Pentylene Glycol , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Behenyl Alcohol , Pantethine , Triacontanyl Pvp , Acrylic Acid/Vp Crosspolymer , Ethylhexylglycerin , Glycerin , Linoleic Acid , Polyquaternium-51 , Cholesterol , Cetearyl Olivate , Squalane , Sodium Pca , Urea , Caprylic/Capric Triglyceride , Tocopheryl Acetate , Tetrahexyldecyl Ascorbate , Citric Acid , Sodium Hyaluronate , Ergothioneine , Glycyrrhetinic Acid , Trehalose , Lecithin , Hydrogenated Lecithin , Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer , Cyclodextrin , Nordihydroguaiaretic Acid , Ascorbyl Tocopheryl Maleate , Sodium Hydroxide , Fragrance (Parfum) , Fumaric Acid , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Ethylbisiminomethylguaiacol Manganese Chloride , Disodium Edta , Bht , Phenoxyethanol , Benzyl Salicylate , Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde , Butylphenyl Methylpropional , Linalool , Mica , Yellow 5 (Ci 19140) , Blue 1 (Ci 42090) , Chromium Hydroxide Green (Ci 77289).",$54.00 
THE INKEY LIST,Moisturizers,"-Yogurtene Balance 5%: Helps to provide skin with all the benefits of yogurt by reducing bad bacterica and replacing with good bacteria.
-Brightenyl 2%: Helps to provide an even skin tone by brightening and restoring skin to its natural tone, reducing dar",$12.99 
FIRST AID BEAUTY,Moisturizers,#NAME?,$40.00 
YOUTH TO THE PEOPLE,Moisturizers,#NAME?,$42.00 
SUNDAY RILEY,Moisturizers,"-Ceramides: Help form the skin’s natural moisture barrier.
-Vitamin F: Replenishes lipid levels and strengthens the skin’s natural moisture barrier.
-Coconut: Increases skin moisturization.

Extract Blend [Water/Eau/Aqua, Chondrus Crispus (Red Algae) ",$65.00 
LA MER,Moisturizers,"Algae (Seaweed) Extract, Petrolatum, Isocetyl Stearoyl Stearate, Butyrospermum Parkii (Shea Butter), Butylene Glycol, Cyclopentasiloxane, Dimethicone, Glyceryl Stearate, Cetyl Esters, Phenyl Trimethicone, Diethylhexyl Succinate, Cyclohexasiloxane, Cholesterol, Steareth-10, Glyceryl Stearate Se, Polysilicone-11, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Water\Aqua\Eau, Salicornia Herbacea Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Citrus Aurantifolia (Lime) Peel Extract, Sea Salt\Maris Sal\Sel Marin, Chlorella Vulgaris Extract, Hydrolyzed Rice Extract, Micrococcus Lysate, Laminaria Digitata Extract, Plankton Extract, Caffeine, Glucose Oxidase, Trehalose, Sucrose, Acetyl Hexapeptide-8, Lactoperoxidase, Hydrolyzed Algin, Glyceryl Dilaurate, Alcaligenes Polysaccharides, Isohexadecane, Caprylic/Capric Triglyceride, Dipalmitoyl Hydroxyproline, Distearyldimonium Chloride, Glycerin, Tocopheryl Acetate, Steareth-21, Polyquaternium-51, Saccharide Isomerate, Tetrahexyldecyl Ascorbate, Sodium Pca, Urea, Glucose, Polysorbate 80, Sodium Hyaluronate, Cetyl Alcohol, Alcohol Denat., Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Fragrance (Parfum), Lecithin, BHT, Linalool, Citronellol, Hydroxycitronellal, Geraniol, Limonene, Benzyl Salicylate, Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",$285.00 
KATE SOMERVILLE,Moisturizers,#NAME?,$65.00 
BIOSSANCE,Moisturizers,#NAME?,$39.00 
INNISFREE,Moisturizers,"-Jeju Cherry Blossom Leaf Extract: Concentrated extract to help boost skin radiance.
-Niacinamide: Visibly brightens skin.
-Betaine: Powerful humectant derived from sugar beets to moisturize skin.

Water / Aqua / Eau, Propanediol, Niacinamide, Glycerin, 1",$18.00 
MILK MAKEUP,Moisturizers,"-Desert Milk™ (Blend of Kalahari Melon, Baobab, Jojoba, Aloe Vera): Hydrates with extracts from plants that thrive in arid environments.
-Fig Milk, Shea Butter, and Oat Milk: Visibly refresh, soften, and soothe while calming and comforting dry skin.
-Ar",$19.00 
ARMANI BEAUTY,Moisturizers,"-Moringa Oleifera Extract, Adenosine: Energizes and revives skin and provides long-lasting hydration.
-SPF 35 with Vitamin E: Invigorates and helps protect the complexion against external factors.
-”Liquid Mirror” Pigments: Boost luminosity, while blu",$55.00 
TARTE,Moisturizers,"-Rose clay: Soothes skin around the eye area.
-Yellow Clay: Diffuses the look of dark circles and uneven skin tone.
-Purple Clay: Reflects light to instantly brighten.
-Caffeine: Helps improve microcirculation while reducing the appearance of puffiness.
-",$25.00 
PERRICONE MD,Moisturizers,"-Titanium Dioxide 4.2%
-Alpha Lipoic Acid: One of nature's most powerful antioxidants, it refines skin's texture and treats fine lines, wrinkles and enlarged pores.
-DMAE: Helps tighten skin, softening the appearance of fine lines and improving the appear",$69.00 
KIEHL'S SINCE 1851,Moisturizers,#NAME?,$36.00 
IT COSMETICS,Moisturizers,#NAME?,$49.50 
CLINIQUE,Moisturizers,"Water\Aqua\Eau, Ethylhexyl Salicylate, Homosalate, Butyloctyl Salicylate, Dimethicone, Polyester-8, Butyl Methoxydibenzoylmethane, Cetearyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Shea Butter Ethyl Esters, Butylene Glycol, Petrolatum, Styrene/Acrylates Copolymer, Glycerin, Niacinamide, Trehalose, Vp/Eicosene Copolymer, Daucus Carota Sativa (Carrot) Root Extract, Brassica Oleracea Gemmifera (Brussels Sprouts) Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Resveratrol, Brassica Oleracea Italica (Broccoli) Extract, Acetyl Carnitine HCL, Vaccinium Angustifolium (Blueberry) Fruit Extract, Salicylic Acid, Brassica Oleracea Acephala (Kale) Leaf Extract, Creatine, Spinacia Oleracea (Spinach) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lactobacillus Ferment, Adenosine Phosphate, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Albizia Julibrissin Bark Extract, Arabidopsis Thaliana Extract, Plankton Extract, Isohexadecane, Oryza Sativa (Rice) Bran Extract, Potassium Cetyl Phosphate, Tocopheryl Acetate, Caffeine, Ethylhexylglycerin, Algae Extract, Micrococcus Lysate, Ergothioneine, Sodium Hyaluronate, 7-Dehydrocholesterol, Caprylyl Glycol, Biosaccharide Gum-4, Hydrogenated Palm Glycerides, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propylene Glycol Dicaprate, Peg-8 Laurate, Helianthus Annuus (Sunflower) Seedcake, Polyethylene, Yeast Extract\Faex\Extrait De Levure, Tromethamine, Dimethiconol, Sodium Rna, Polysorbate 80, Lecithin, Sea Whip Extract, Xanthan Gum, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Tetrahexyldecyl Ascorbate, Propylene Glycol Caprylate, Phytic Acid, Disodium Edta, Bht, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891).",$45.00 
DR. DENNIS GROSS SKINCARE,Moisturizers,"Water/Aqua/Eau, Cetearyl Alcohol, C13-16 Isoparafﬁn, Stearyl Dimethicone, Dimethicone, Butylene Glycol, Caprylic/Capric Triglyceride, Glyceryl Behenate, Sodium Hyaluronate, Caulerpa Lentillifera Extract, Saccharide Isomerate, Aloe Barbadensis Leaf Extract, Tocopherol, Citrullus Lanatus (Watermelon) Fruit Extract, Cocos Nucifera (Coconut) Fruit Extract, Citrus Sinensis (Orange) Fruit Extract ,Vaccinium Myrtillus Fruit/Leaf Extract, Lactic Acid, Glycolic Acid, Saccharum Ofﬁcinarum (Sugar Cane) Extract, Leuconostoc/Radish Root Ferment Filtrate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Collagen Amino Acids, Adenosine, Hydrolyzed Soy Protein, Copper PCA, Isohexadecane, Heptyl Undecylenate, Ethylhexylglycerin, Dimethicone Crosspolymer-3, Isododecane, Octadecene, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Potassium Cetyl Phosphate, Sorbitan Oleate, Ceteareth-20, Polysorbate 80, Sodium Citrate, Citric Acid, Benzyl Alcohol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate.",$60.00 
MARIO BADESCU,Moisturizers,"-Lavender Oil: Known for its relaxing aroma.
-Lavender Essential Water: Provides hydrating and calming properties.
-Chamomile Extract: Boosts calming properties.

Water, Lavandula Angustifolia (Lavender) Flower Water, Propylene Glycol, Polysorbate 20, Alo",$12.00 
DR. JART+,Moisturizers,"-Titanium Dioxide, Octinoxate, and Octisalate: Protects against sun damage.

Water, Cyclopentasiloxane, Titanium Dioxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Ethylhexyl Methoxycinnamate, Isododecane, Ethylhexyl Salicylate, Lauryl PEG-10 Tris(Trime",$36.00 
SULWHASOO,Moisturizers,"-Tangerine Peel Extract: Removes impurities.
-Apricot Kernel Oil: Nurtures skin.

C12-15 Alkyl Benzoate, Pentaerythrityl Tetraethylhexanoate, Isopropyl Palmitate, Pentaerythrityl Tetraisostearate, Caprylic/Capric Triglyceride, Peg-20 Glyceryl Triisosteara",$40.00 
PHILOSOPHY,Moisturizers,"Water, Cyclopentasiloxane, Glycerin, Cyclohexasiloxane, Propanediol, Ascorbyl Glucoside, Behenyl Alcohol, Dimethicone, Peg/Ppg-18/18 Dimethicone, Phenoxyethanol, Borago Officinalis Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Bisabolol, Sodium Hydroxide, Polysorbate 20, Butylene Glycol, Parfum/Fragrance, Isopropyl Palmitate, Ethylhexylglycerin, Disodium Edta, Peg-8, Lecithin, Citrus Aurantium Dulcis (Orange) Fruit Extract, Tocopherol, Resveratrol, Limonene, 3-O-Ethyl Ascorbic Acid, Carbomer, Saponins, Benzyl Salicylate, Hyaluronic Acid, Silanetriol, Swertia Chirata Extract, Ascorbyl Palmitate, Citric Acid, Mineral Salts, Sorbic Acid, Anogeissus Leiocarpus Bark Extract, Ascorbic Acid, Farnesol, Olus/Vegetable Oil/Huile Vegetale, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.",$65.00 
SUNDAY RILEY,Moisturizers,"Water, Squalane, Dicaprylyl Carbonate, Tetrahexyldecyl Ascorbate, C10-18 Triglycerides, Peg-8 Beeswax, Polyglyceryl-6 Distearate, Tapioca Starch, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis Oil, Citric Acid, Ppg-12/Smdi Copolymer, Glycerin, Citrus Tangerina Peel Oil, Sodium Acrylates Copolymer, Bisabolol, Jojoba Esters, Tocopherol, Caprylic/Capric Triglyceride, Limonene, Phenoxyethanol, Lecithin, Nylon-12, Rosa Centifolia Flower Wax, Rosa Damascena Flower Wax, Sodium Phytate, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Butylene Glycol, Caprylyl Glycol, Alcohol Denat., Chlorphenesin, Citrus Australasica Fruit Extract, Polymethylsilsesquioxane, Terminalia Ferdinandiana Fruit Extract, Butyrospermum Parkii Butter Extract, Camellia Sinensis Leaf Extract, Citrus Junos Fruit Extract, Curcuma Longa Root Extract, Euterpe Oleracea Fruit Extract, Lippia Citriodora Flower Extract, Oenothera Biennis Seed Extract, Rosa Canina Fruit Extract, Alteromonas Ferment Extract, Benzyl Alcohol, Sodium Hyaluronate, Linalool, Dehydroacetic Acid.",$22.00 
DERMALOGICA,Moisturizers,"-Allantoin: Provides moisture and anti-aging benefits.
-Shea Butter: Hydrates skin.
-Jojoba Oil: Moisturizes without clogging pores.

Water, Isohexadecane, Dipropylene Glycol, Caprylic/Capric/Myristic/Stearic Triglyceride, Lauryl PEG-9 Polydimethylsiloxye",$89.00 
LANCÔME,Moisturizers,"Aqua/Water, Dimethicone, Hydrogenated Polyisobutene, Paraffinum Liquidum/Mineral Oil/Huile Minerale, Glycerin, Cetyl Alcohol, Butylene Glycol, Peg-100 Stearate, Glyceryl Stearate, Oryza Sativa Bran Oil/Rice Bran Oil, Zea Mays Oil/Corn Oil, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ci 15985/Yellow 6, Ci 19140/Yellow 5, C13-14 Isoparaffin, Tocopheryl Acetate, Tocopherol, Ascorbyl Glucoside, Hydroxycitronellal, Phenoxyethanol, Magnesium Aspartate, Triticum Vulgare Germ Oil/Wheat Germ Oil, Polyacrylamide, Chlorhexidine Digluconate, Polycaprolactone, Panthenol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Benzyl Salicylate, Benzyl Alcohol, Linalool, Zinc Gluconate, Caprylyl Glycol, Alpha-Isomethyl Ionone, Copper Gluconate, Sorbitan Tristearate, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Paraffin, Sesamum Indicum Oil/Sesame Seed Oil, Retinyl Palmitate, Butylphenyl Methylpropional, Laureth-7, Hexyl Cinnamal, Glycine Soja Oil/Soybean Oil, Parfum/Fragrance.",$54.00 
DIOR,Moisturizers,#NAME?,$82.00 
THE INKEY LIST,Moisturizers,"-Pure Rosehip Oil 100%: Promotes softer, smoother skin.
-Omega-6 Fatty Acids: Nourishes skin.

Rosa Canina Fruit Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthala",$10.99 
ALGENIST,Moisturizers,#NAME?,$84.00 
SHISEIDO,Moisturizers,"Water, Butylene Glycol, Alcohol Denat., Glycerin, Methyl Gluceth-10, Dipropylene Glycol, Betaine, Methylparaben, Cyclodextrin, Phenoxyethanol, Sodium Metaphosphate, Sodium Hyaluronate, Carbomer, Fragrance, Peg-60 Hydrogenated Castor Oil, Xanthan Gum, Potassium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine Hcl, Magnesium Chloride, Pca, Calcium Chloride.",$60.00 
PETER THOMAS ROTH,Moisturizers,"-Peptide and Neuropeptide Complex: Helps to visibly lift and firm skin's appearance.
-Asian Natto Gum: Helps improve the look of elasticity, radiance, uneven skin tone, and texture.
-Phytofleur™ Cactus: Helps to hydrate.

Water, Glycerin, Dimethicone, O",$78.00 
FRESH,Moisturizers,,$90.00 
ORIGINS,Moisturizers,"Avobenzone 3.0%, Homosalate 5.0%, Octisalate 4.5%, Octocrylene 2.8%Water, Butyloctyl Salicylate, Nylon-12, Octyldodecyl Neopentanoate, Behenyl Alcohol, Myristyl Myristate, Dimethicone, Cetyl Esters, Polyethylene, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glycerin, Rosa Damascena Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Illicium Verum (Anise) Fruit/Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Carthamus Tinctorius (Safflower) Seed Oil*, Myristica Fragrans (Nutmeg) Kernel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Litsea Cubeba Fruit Oil*, Hibiscus Abelmoschus Extract, Geraniol, Linalool, Citronellol, Limonene, Citral, Coffea Arabica (Coffee) Seed Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Peucedanum Graveolens (Dill) Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Pisum Sativum (Pea) Extract, Cholesterol, Micrococcus Lysate, Bambusa Vulgaris (Bamboo) Extract, Glyceryl Stearate, Triticum Vulgare (Wheat) Germ Extract, Crithmum Maritimum Extract, Anogeissus Leiocarpus Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Caffeine, Centaurium Erythraea (Centaury) Extract, Rubus Idaeus (Raspberry) Leaf Extract, Cassia Alata Leaf Extract, Phytosphingosine, Trisiloxane, Laminaria Digitata Extract, Acetyl Hexapeptide-8, Hydrolyzed Algin, Glucosamine Hcl, Peg-100 Stearate, Sodium Hyaluronate, Peg-6, Di-Ppg-2 Myreth-10 Adipate, Steareth-21, Tocopheryl Acetate, Caprylyl Glycol, Ethylhexylglycerin, Squalane, Linoleic Acid, Trehalose, Tetrahexyldecyl Ascorbate, Citric Acid, Sodium Pca, Lecithin, Maltodextrin, Hexylene Glycol, Sodium Dehydroacetate, Disodium Edta, Phenoxyethanol, Mica * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$62.00 
